Country Name,Indicator Name,Year,Value
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,25.53455138
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,25.55437387
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,25.64351121
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,25.81431779
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,25.64195616
Solomon Islands,"Children out of school, female (% of female primary school age)",2004,25.95915
Solomon Islands,"Children out of school, female (% of female primary school age)",2005,20.41436
Solomon Islands,"Children out of school, female (% of female primary school age)",2006,20.64958
Solomon Islands,"Children out of school, female (% of female primary school age)",2017,4.1265
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,56.61399841
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,57.06000137
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,56.51300049
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,56.125
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,55.81800079
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,55.55500031
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,55.19400024
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,54.60200119
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,55.26699829
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,54.92699814
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,53.23199844
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,52.6570015
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,52.60100174
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,52.625
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,52.49200058
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,52.46300125
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,52.5
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,52.38199997
Solomon Islands,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,52.25999832
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2000,2.0408
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2001,2.0408
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2002,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2003,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2004,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2005,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2006,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2007,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2008,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2009,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2010,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2011,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2012,0
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2013,2
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2014,2
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2015,2
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2016,2
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2017,2
Solomon Islands,Proportion of seats held by women in national parliaments (% of total number of seats),2018,2
Solomon Islands,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2007,60
Solomon Islands,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2015,38
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,8.909000397
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,8.727000237
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,8.67800045
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,8.670999527
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,8.701999664
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,8.817000389
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,8.954999924
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,9.005999565
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,8.881999969
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,8.977999687
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,9.024999619
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,9.159000397
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,9.30700016
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,9.519000053
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,9.694000244
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,9.840999603
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,10.02999973
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,10.07600021
Somalia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,10.1239996
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,8
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,7.8067
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,8.2031
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,6.8646
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,6.7766
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,6.7766
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,13.8182
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,13.8182
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,13.8182
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,13.8182
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,24.2424
Somalia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,24.3636
South Africa,"Children out of school, female (% of female primary school age)",2000,7.54409
